5k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,4,내려가고,True
14c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,13,13 - 24.2 (달러),True
13hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,12,대구,True
11eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,10,12 (달러),True
6k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,5,15 (달러),True
7k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,6,15.5 (Mbps),True
8k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,7,대한민국,True
15c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,14,네,True
14hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,13,13 - 24.2 (달러),True
9k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,8,3 - 20 (Mbps),False
2bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,1,50.24 (달러),True
16c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,15,36 (%),True
10k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,9,6,False
3bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,2,12월,True
15hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,14,네,True
12eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,11,4 - 10,True
17c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,16,대학교 졸업,True
11k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,10,35.4 (달러),False
4bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,3,37.04 - 60.95 (달러),True
5bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,4,올라가고,False
18c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,17,아니요,True
12k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,11,4 - 10,True
13eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,12,대구,True
19c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,18,25 (%),True
13k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,12,대구,True
16hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,15,36 (%),True
20c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,19,레노버,True
14k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,13,13 - 24.2 (달러),True
24q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,1,50.24 (달러),True
17hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,16,고등학교 졸업 또는 이하,False
21c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,20,네,True
34q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,2,12월,True
22c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,21,153 (명),True
14eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,13,13 - 24.2 (달러),True
23c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,22,4.4 - 4.6,True
15k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,14,네,True
44q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,3,37.04 - 60.95 (달러),True
24c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,23,네,True
54q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,4,내려가고,True
2jole4vwkj3wjdtfb7iy92pi3y33cy2dz,jole4vwkj3wjdtfb7iy92pi3y33cy2dz,1,50.24 (달러),True
18hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,17,아니요,True
6bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,5,15 (달러),True
15eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,14,아니요,False
16k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,15,36 (%),True
25c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,24,70.3 (kg),True
3jole4vwkj3wjdtfb7iy92pi3y33cy2dz,jole4vwkj3wjdtfb7iy92pi3y33cy2dz,2,12월,True
19hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,18,33 (%),False
17k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,16,대학교 졸업,True
64q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,5,15 (달러),True
20hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,19,레노버,True
74q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,6,15.5 (Mbps),True
16eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,15,36 (%),True
18k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,17,네,False
84q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,7,대한민국,True
26c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,25,197.1 (cm),True
4jole4vwkj3wjdtfb7iy92pi3y33cy2dz,jole4vwkj3wjdtfb7iy92pi3y33cy2dz,3,35 - 65 (달러),False
17eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,16,대학교 졸업,True
21hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,20,네,True
94q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,8,2 - 20.5 (Mbps),True
5jole4vwkj3wjdtfb7iy92pi3y33cy2dz,jole4vwkj3wjdtfb7iy92pi3y33cy2dz,4,내려가고,True
27c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,26,53.9 - 123.6 (kg),True
22hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,21,153 (명),True
19k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,18,25 (%),True
23hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,22,4.4 - 4.6,True
20k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,19,레노버,True
28c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,27,175.4 (cm),True
24hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,23,네,True
21k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,20,네,True
6jole4vwkj3wjdtfb7iy92pi3y33cy2dz,jole4vwkj3wjdtfb7iy92pi3y33cy2dz,5,15 (달러),True
104q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,9,7,True
2u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,1,50.24 (달러),True
22k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,21,153 (명),True
25hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,24,70.3 (kg),True
3u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,2,12월,True
23k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,22,4.4 - 4.6,True
26hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,25,197.1 (cm),True
24k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,23,네,True
29c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,28,네,True
27hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,26,53.9 - 123.6 (kg),True
30c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,29,아니요,True
18eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,17,아니요,True
25k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,24,70.3 (kg),True
19eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,18,25 (%),True
7bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,6,15.5 (Mbps),True
31c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,30,아니요,True
26k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,25,197.1 (cm),True
4u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,3,37.04 - 60.95 (달러),True
8bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,7,대한민국,True
5u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,4,내려가고,True
9bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,8,2 - 20.5 (Mbps),True
28hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,27,175.4 (cm),True
114q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,10,12 (달러),True
27k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,26,53.9 - 123.6 (kg),True
20eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,19,레노버,True
6u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,5,15 (달러),True
28k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,27,175.4 (cm),True
21eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,20,네,True
29hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,28,네,True
10bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,9,7,True
32c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,31,5.1 (달러),True
7u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,6,15.5 (Mbps),True
29k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,28,네,True
30hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,29,on,False
33c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,32,2020년 6월,False
30k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,29,아니요,True
31hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,30,아니요,True
31k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,30,아니요,True
22eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,21,153 (명),True
34c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,33,4.6 - 6.0 (달러),True
11bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,10,35.4 (달러),False
32hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,31,5.1 (달러),True
23eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,22,4.4 - 4.6,True
8u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,7,대한민국,True
32k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,31,on,False
35c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,34,떨어지고,True
33k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,32,2020년 6월,False
33hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,32,2020년 12월,True
9u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,8,2 - 20.5 (Mbps),True
24eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,23,네,True
34k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,33,4.6 - 6.0 (달러),True
35k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,34,떨어지고,True
124q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,11,4 - 10,True
34hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,33,4.6 - 6.0 (달러),True
25eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,24,70.3 (kg),True
134q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,12,대구,True
36c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,35,8000 (명),False
26eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,25,197.1 (cm),True
36k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,35,8000 (명),False
37c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,36,1 : 2,False
35hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,34,떨어지고,True
38c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,37,2018 (년),True
27eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,26,53.9 - 123.6 (kg),True
10u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,9,7,True
36hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,35,8000 (명),False
39c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,38,늘어나고,True
28eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,27,175.4 (cm),True
37k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,36,1 : 1,True
144q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,13,13 - 24.2 (달러),True
37hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,36,1 : 1,True
11u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,10,16.7 (달러),False
38k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,37,2018 (년),True
154q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,14,네,True
39k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,38,늘어나고,True
29eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,28,네,True
40k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,39,네,False
164q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,15,36 (%),True
30eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,29,아니요,True
12bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,11,4 - 10,True
31eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,30,아니요,True
8jole4vwkj3wjdtfb7iy92pi3y33cy2dz,jole4vwkj3wjdtfb7iy92pi3y33cy2dz,7,대한민국,True
38hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,37,2018 (년),True
13bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,12,대구,True
174q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,16,대학교 졸업,True
32eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,31,5.1 (달러),True
14bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,13,0 - 24.2 (달러),False
9jole4vwkj3wjdtfb7iy92pi3y33cy2dz,jole4vwkj3wjdtfb7iy92pi3y33cy2dz,8,2 - 20.5 (Mbps),True
40c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,39,네,False
41k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,40,네,False
12u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,11,6 - 10,False
41c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,c48vuk2f6n4glc2lcegzbgz8wgj8y3l5,40,네,False
15bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,14,네,True
42k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,41,560 (km),False
39hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,38,늘어나고,True
13u6n18hp6f3ra1ginlab93bgldxib2bgf,u6n18hp6f3ra1ginlab93bgldxib2bgf,12,대구,True
10jole4vwkj3wjdtfb7iy92pi3y33cy2dz,jole4vwkj3wjdtfb7iy92pi3y33cy2dz,9,6,False
43k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,42,뉴욕,True
40hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,39,네,False
16bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,15,36 (%),True
44k4jt22t11cfeqw5kpphr649jzmqi7smq,k4jt22t11cfeqw5kpphr649jzmqi7smq,43,180 - 560 (km),True
33eut5j9aoebqkhlbnhy2c9kxze24rwhp0,eut5j9aoebqkhlbnhy2c9kxze24rwhp0,32,2020년 12월,True
184q4r2o6d7qqmbaok0mou7wrtp6g27js4,4q4r2o6d7qqmbaok0mou7wrtp6g27js4,17,아니요,True
41hertziz1frv1r5u5l3nunmjgd1urln0p,hertziz1frv1r5u5l3nunmjgd1urln0p,40,네,False
17bzat254tmzp3o8dh2181a8ojtfw7w793,bzat254tmzp3o8dh2181a8ojtfw7w793,16,대학교 졸업,True
